Page location,Page title,Total users,Views,Sessions,url_path
https://otc-cta.gc.ca/eng/consultations?%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=true,Consultations | Canadian Transportation Agency,4.0,28.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Consultations | Canadian Transportation Agency,4.0,14.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Consultations | Canadian Transportation Agency,4.0,13.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Consultations | Canadian Transportation Agency,4.0,14.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Consultations | Canadian Transportation Agency,4.0,14.0,5.0,/consultations
https://otc-cta.gc.ca/eng/consultations?jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Consultations | Canadian Transportation Agency,4.0,12.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?jaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Consultations | Canadian Transportation Agency,4.0,12.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?jaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Consultations | Canadian Transportation Agency,4.0,12.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Consultations | Canadian Transportation Agency,4.0,12.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?wbdisable%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=true,Consultations | Canadian Transportation Agency,4.0,22.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?wbdisable=%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E,Consultations | Canadian Transportation Agency,4.0,21.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?wbdisable=1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?wbdisable=1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
https://otc-cta.gc.ca/eng/consultations?wbdisable=jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E,Consultations | Canadian Transportation Agency,4.0,11.0,4.0,/consultations
